,date,time,race,type,race perceived prior,experience,location,sunsettime,dusktime,mins_sunset,mins_dusk,mins_stop_time,mins_before_dusk,itp,dark
4803,2022-02-04 21:09:00,1900-01-01 21:09:00,hispanic/latino(a),,No,0.0,Binford Rd and Atherton Ave,17:37:26,18:05:33,1057.0,1086.0,1269.0,-183.0,1,1
4804,2022-02-04 23:11:00,1900-01-01 23:11:00,hispanic/latino(a),1_Moving violation,No,0.0,N San Pedro and Mabry,17:37:26,18:05:33,1057.0,1086.0,1391.0,-305.0,0,1
4806,2022-02-05 20:44:00,1900-01-01 20:44:00,middle eastern or south asian,"3_Non-moving violation, including registration",No,0.0,Nave Dr,17:38:34,18:06:37,1059.0,1087.0,1244.0,-157.0,1,1
4807,2022-02-05 20:55:00,1900-01-01 20:55:00,white,2_Equipment violation,No,0.0,101 SB at Marinwood,17:38:34,18:06:37,1059.0,1087.0,1255.0,-168.0,1,1
4808,2022-02-05 21:06:00,1900-01-01 21:06:00,black/african american,"3_Non-moving violation, including registration",No,0.0,101 SB AT CENTRAL SAN RAFAEL,17:38:34,18:06:37,1059.0,1087.0,1266.0,-179.0,1,1
4809,2022-02-05 22:05:00,1900-01-01 22:05:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,0.0,Alameda Del Prado,17:38:34,18:06:37,1059.0,1087.0,1325.0,-238.0,0,1
4810,2022-02-06 23:06:00,1900-01-01 23:06:00,middle eastern or south asian,2_Equipment violation,No,0.0,San Pablo Ave and Civic Center Drive,17:39:41,18:07:41,1060.0,1088.0,1386.0,-298.0,0,1
4815,2022-02-05 15:10:00,1900-01-01 15:10:00,hispanic/latino(a),2_Equipment violation,No,1.0,100 Shoreline Hwy,17:38:34,18:06:37,1059.0,1087.0,910.0,177.0,0,0
4816,2022-02-06 20:00:00,1900-01-01 20:00:00,white,2_Equipment violation,No,2.0,100 Miller Creek Rd,17:39:41,18:07:41,1060.0,1088.0,1200.0,-112.0,1,1
4817,2022-02-06 21:01:00,1900-01-01 21:01:00,white,2_Equipment violation,No,0.0,Bridge boulevard / Bridgeway,17:39:41,18:07:41,1060.0,1088.0,1261.0,-173.0,1,1
4818,2022-02-06 20:48:00,1900-01-01 20:48:00,white,2_Equipment violation,No,0.0,Laurel Way / Poplar St,17:39:41,18:07:41,1060.0,1088.0,1248.0,-160.0,1,1
4819,2022-02-06 20:02:00,1900-01-01 20:02:00,white,2_Equipment violation,No,1.0,Shoreline Highway/ 101 S,17:39:41,18:07:41,1060.0,1088.0,1202.0,-114.0,1,1
4820,2022-02-07 21:16:00,1900-01-01 21:16:00,white,"3_Non-moving violation, including registration",No,1.0,Donahue St/ Drake Ave ,17:40:48,18:08:45,1061.0,1089.0,1276.0,-187.0,0,1
4822,2022-02-06 23:00:00,1900-01-01 23:00:00,white,1_Moving violation,No,1.0,Bridge Boulevard / Bridgeway,17:39:41,18:07:41,1060.0,1088.0,1380.0,-292.0,0,1
4824,2022-01-24 16:02:00,1900-01-01 16:02:00,black/african american,,Yes,5.0,400 Calle de la Mesa ,17:25:01,17:53:50,1045.0,1074.0,962.0,112.0,0,0
4825,2022-02-05 22:57:00,1900-01-01 22:57:00,black/african american,2_Equipment violation,No,5.0,100 Gate 6 Rd,17:38:34,18:06:37,1059.0,1087.0,1377.0,-290.0,0,1
4832,2022-02-07 18:16:00,1900-01-01 18:16:00,white,"3_Non-moving violation, including registration",Yes,12.0,1 Stin00n lot,17:40:48,18:08:45,1061.0,1089.0,1096.0,-7.0,1,1
4834,2022-02-07 22:46:00,1900-01-01 22:46:00,white,1_Moving violation,No,1.0,Redwood Highway Frontage Road/ Reed Blvd ,17:40:48,18:08:45,1061.0,1089.0,1366.0,-277.0,0,1
4837,2022-02-07 19:30:00,1900-01-01 19:30:00,hispanic/latino(a),2_Equipment violation,No,2.0,Nb 101 @ BMK,17:40:48,18:08:45,1061.0,1089.0,1170.0,-81.0,1,1
4840,2022-02-07 17:10:00,1900-01-01 17:10:00,white,"3_Non-moving violation, including registration",No,7.0,SB 101/Rodeo,17:40:48,18:08:45,1061.0,1089.0,1030.0,59.0,0,0
4843,2022-02-07 17:18:00,1900-01-01 17:18:00,black/african american,2_Equipment violation,No,1.0,Sir Francis drake at Portal,17:40:48,18:08:45,1061.0,1089.0,1038.0,51.0,0,0
4844,2022-02-08 20:50:00,1900-01-01 20:50:00,black/african american,2_Equipment violation,No,1.0,800 Redwood Hwy,17:41:56,18:09:48,1062.0,1090.0,1250.0,-160.0,1,1
4847,2022-02-08 19:59:00,1900-01-01 19:59:00,hispanic/latino(a),2_Equipment violation,No,1.0,Drake Avenue / Cole Drive,17:41:56,18:09:48,1062.0,1090.0,1199.0,-109.0,1,1
4848,2022-02-08 21:20:00,1900-01-01 21:20:00,white,"3_Non-moving violation, including registration",No,7.0,600 Redwood Hwy Frontage Rd ,17:41:56,18:09:48,1062.0,1090.0,1280.0,-190.0,0,1
4849,2022-02-08 22:58:00,1900-01-01 22:58:00,hispanic/latino(a),,No,12.0,Peachstone/Miller Creek ,17:41:56,18:09:48,1062.0,1090.0,1378.0,-288.0,0,1
4850,2022-02-08 22:58:00,1900-01-01 22:58:00,hispanic/latino(a),,No,12.0,Peachstone/Miller Creek ,17:41:56,18:09:48,1062.0,1090.0,1378.0,-288.0,0,1
4852,2022-02-08 20:15:00,1900-01-01 20:15:00,asian,1_Moving violation,No,,Bridge Blvd/Bridgeway,17:41:56,18:09:48,1062.0,1090.0,1215.0,-125.0,1,1
4853,2022-02-08 20:17:00,1900-01-01 20:17:00,black/african american,2_Equipment violation,No,1.0,Bridge Boulevard / Bridgeway ,17:41:56,18:09:48,1062.0,1090.0,1217.0,-127.0,1,1
4854,2022-02-08 20:34:00,1900-01-01 20:34:00,white,2_Equipment violation,No,1.0,Redwood Highway Frontage Road / Highway 101 North,17:41:56,18:09:48,1062.0,1090.0,1234.0,-144.0,1,1
4860,2022-02-09 19:34:00,1900-01-01 19:34:00,hispanic/latino(a),1_Moving violation,No,1.0,Shoreline Highway / Tennessee Valley Road,17:43:03,18:10:52,1063.0,1091.0,1174.0,-83.0,1,1
4861,2022-02-09 20:53:00,1900-01-01 20:53:00,asian,2_Equipment violation,No,2.0,200 Miller creek road ,17:43:03,18:10:52,1063.0,1091.0,1253.0,-162.0,1,1
4862,2022-02-09 21:42:00,1900-01-01 21:42:00,hispanic/latino(a),,Yes,2.0,800 Bel Marin Keys Blvd ,17:43:03,18:10:52,1063.0,1091.0,1302.0,-211.0,0,1
4863,2022-02-09 21:44:00,1900-01-01 21:44:00,hispanic/latino(a),,No,2.0,800 Bel Marin Keys Blvd ,17:43:03,18:10:52,1063.0,1091.0,1304.0,-213.0,0,1
4864,2022-02-09 21:45:00,1900-01-01 21:45:00,hispanic/latino(a),,No,2.0,800 Bel Marin Keys Blvd ,17:43:03,18:10:52,1063.0,1091.0,1305.0,-214.0,0,1
4867,2022-02-08 19:51:00,1900-01-01 19:51:00,black/african american,1_Moving violation,No,1.0,Donahue St/ Terners Dr ,17:41:56,18:09:48,1062.0,1090.0,1191.0,-101.0,1,1
4868,2022-02-08 23:51:00,1900-01-01 23:51:00,white,,Yes,1.0,Donahue St/ Terners Dr,17:41:56,18:09:48,1062.0,1090.0,1431.0,-341.0,0,1
4872,2022-02-10 20:28:00,1900-01-01 20:28:00,hispanic/latino(a),2_Equipment violation,No,3.0,Bridge/ Bridgeway Blvd ,17:44:09,18:11:55,1064.0,1092.0,1228.0,-136.0,1,1
4873,2022-02-10 21:56:00,1900-01-01 21:56:00,white,2_Equipment violation,No,3.0,Bridge/ Bridgeway Blvd ,17:44:09,18:11:55,1064.0,1092.0,1316.0,-224.0,0,1
4874,2022-02-10 22:46:00,1900-01-01 22:46:00,white,2_Equipment violation,No,2.0,200 Shoreline Hwy,17:44:09,18:11:55,1064.0,1092.0,1366.0,-274.0,0,1
4877,2022-02-10 21:09:00,1900-01-01 21:09:00,white,"3_Non-moving violation, including registration",No,0.0,101 NB at Rowland,17:44:09,18:11:55,1064.0,1092.0,1269.0,-177.0,1,1
4878,2022-02-10 21:52:00,1900-01-01 21:52:00,white,2_Equipment violation,No,0.0,10 Avenue Of the Flags,17:44:09,18:11:55,1064.0,1092.0,1312.0,-220.0,0,1
4884,2022-02-11 15:20:00,1900-01-01 15:20:00,white,2_Equipment violation,Yes,5.0,Donahue st/ Terners Dr ,17:45:16,18:12:58,1065.0,1093.0,920.0,173.0,0,0
4885,2022-02-11 15:35:00,1900-01-01 15:35:00,hispanic/latino(a),1_Moving violation,No,5.0,Redwood Hwy frontage/Belvedere Dr,17:45:16,18:12:58,1065.0,1093.0,935.0,158.0,0,0
4886,2022-02-11 20:10:00,1900-01-01 20:10:00,black/african american,2_Equipment violation,No,3.0,1 Gate 6 Rd,17:45:16,18:12:58,1065.0,1093.0,1210.0,-117.0,1,1
4887,2022-02-11 20:10:00,1900-01-01 20:10:00,black/african american,2_Equipment violation,No,3.0,1 Gate 6 Rd,17:45:16,18:12:58,1065.0,1093.0,1210.0,-117.0,1,1
4888,2022-02-11 23:15:00,1900-01-01 23:15:00,black/african american,2_Equipment violation,No,3.0,1 gate 6 Rd,17:45:16,18:12:58,1065.0,1093.0,1395.0,-302.0,0,1
4889,2022-02-11 23:23:00,1900-01-01 23:23:00,white,1_Moving violation,No,7.0,8000 Nicasio valley road,17:45:16,18:12:58,1065.0,1093.0,1403.0,-310.0,0,1
4890,2022-02-11 23:32:00,1900-01-01 23:32:00,hispanic/latino(a),1_Moving violation,No,3.0, Bridgeway/ Ebbtide Ave,17:45:16,18:12:58,1065.0,1093.0,1412.0,-319.0,0,1
4891,2022-02-11 23:37:00,1900-01-01 23:37:00,white,1_Moving violation,No,9.0,Redwood highway frontage,17:45:16,18:12:58,1065.0,1093.0,1417.0,-324.0,0,1
4892,2022-02-11 23:08:00,1900-01-01 23:08:00,white,1_Moving violation,No,7.0,Pt Reyes Petaluma Nicasio valley rd,17:45:16,18:12:58,1065.0,1093.0,1388.0,-295.0,0,1
4893,2022-02-11 23:08:00,1900-01-01 23:08:00,white,1_Moving violation,No,7.0,Pt Reyes Petaluma nicasio valley rd,17:45:16,18:12:58,1065.0,1093.0,1388.0,-295.0,0,1
4894,2022-02-11 23:07:00,1900-01-01 23:07:00,white,1_Moving violation,No,,6000 sir Francis drake boulevard ,17:45:16,18:12:58,1065.0,1093.0,1387.0,-294.0,0,1
4897,2022-02-11 20:20:00,1900-01-01 20:20:00,white,2_Equipment violation,No,0.0,Los ranchitos,17:45:16,18:12:58,1065.0,1093.0,1220.0,-127.0,1,1
4898,2022-02-11 20:55:00,1900-01-01 20:55:00,pacific islander,2_Equipment violation,No,0.0,101NB at San Antonio,17:45:16,18:12:58,1065.0,1093.0,1255.0,-162.0,1,1
4899,2022-02-11 21:26:00,1900-01-01 21:26:00,white,2_Equipment violation,No,0.0,Las gallinas and Lucas valley,17:45:16,18:12:58,1065.0,1093.0,1286.0,-193.0,0,1
4900,2022-02-11 22:55:00,1900-01-01 22:55:00,middle eastern or south asian,2_Equipment violation,No,0.0,101 NB at Central San Rafael ,17:45:16,18:12:58,1065.0,1093.0,1375.0,-282.0,0,1
4903,2022-02-12 16:01:00,1900-01-01 16:01:00,hispanic/latino(a),2_Equipment violation,No,,Northbound 101 at Roland Blvd ,17:46:22,18:14:01,1066.0,1094.0,961.0,133.0,0,0
4904,2022-02-12 20:08:00,1900-01-01 20:08:00,hispanic/latino(a),2_Equipment violation,No,3.0,500 Redwood Highway Frontage ,17:46:22,18:14:01,1066.0,1094.0,1208.0,-114.0,1,1
4905,2022-02-12 21:52:00,1900-01-01 21:52:00,black/african american,2_Equipment violation,No,3.0,Bridge Blvd/ Bridgeway ,17:46:22,18:14:01,1066.0,1094.0,1312.0,-218.0,0,1
4906,2022-02-12 23:55:00,1900-01-01 23:55:00,black/african american,2_Equipment violation,No,3.0,Bridge Blvd/ Bridgeway ,17:46:22,18:14:01,1066.0,1094.0,1435.0,-341.0,0,1
4907,2022-02-12 21:01:00,1900-01-01 21:01:00,white,"3_Non-moving violation, including registration",No,2.0,Redwood Hwy Frontage Rd/Tiburon Blvd,17:46:22,18:14:01,1066.0,1094.0,1261.0,-167.0,1,1
4908,2022-02-12 21:34:00,1900-01-01 21:34:00,black/african american,"3_Non-moving violation, including registration",No,2.0,Donahue St/Terners Dr,17:46:22,18:14:01,1066.0,1094.0,1294.0,-200.0,0,1
4909,2022-02-13 21:41:00,1900-01-01 21:41:00,white,1_Moving violation,No,1.0,NB 101 at Bel Marin Key Blvd Exit ,17:47:28,18:15:04,1067.0,1095.0,1301.0,-206.0,0,1
4911,2022-02-12 23:00:00,1900-01-01 23:00:00,hispanic/latino(a),1_Moving violation,No,1.0,NB 101 at Atherton ,17:46:22,18:14:01,1066.0,1094.0,1380.0,-286.0,0,1
4913,2022-02-12 23:10:00,1900-01-01 23:10:00,hispanic/latino(a),2_Equipment violation,No,0.0,101 NB at Rowland Ave,17:46:22,18:14:01,1066.0,1094.0,1390.0,-296.0,0,1
4916,2022-02-13 19:47:00,1900-01-01 19:47:00,white,2_Equipment violation,No,2.0,Reed Blvd/Redwood Highway Frontage Road,17:47:28,18:15:04,1067.0,1095.0,1187.0,-92.0,1,1
4917,2022-02-13 20:15:00,1900-01-01 20:15:00,black/african american,2_Equipment violation,No,2.0,Reed Blvd/Redwood Highway Frontage road,17:47:28,18:15:04,1067.0,1095.0,1215.0,-120.0,1,1
4918,2022-02-13 20:32:00,1900-01-01 20:32:00,white,2_Equipment violation,No,1.0,Shoreline Highway / Bolinas Street,17:47:28,18:15:04,1067.0,1095.0,1232.0,-137.0,1,1
4919,2022-02-13 21:05:00,1900-01-01 21:05:00,white,2_Equipment violation,No,1.0,Bridge Boulevard / Bridgeway ,17:47:28,18:15:04,1067.0,1095.0,1265.0,-170.0,1,1
4920,2022-02-13 23:31:00,1900-01-01 23:31:00,middle eastern or south asian,2_Equipment violation,No,0.0,Highway 101 00uth/ Lincoln Ave ,17:47:28,18:15:04,1067.0,1095.0,1411.0,-316.0,0,1
4923,2022-02-14 20:03:00,1900-01-01 20:03:00,black/african american,2_Equipment violation,No,0.0,Bridge and Bridgeway,17:48:34,18:16:07,1069.0,1096.0,1203.0,-107.0,1,1
4924,2022-02-14 21:35:00,1900-01-01 21:35:00,white,1_Moving violation,Yes,15.0,100 via la cumbre ,17:48:34,18:16:07,1069.0,1096.0,1295.0,-199.0,0,1
4925,2022-02-14 21:41:00,1900-01-01 21:41:00,white,1_Moving violation,No,7.0,6700 Sir Francis Drake Blvd ,17:48:34,18:16:07,1069.0,1096.0,1301.0,-205.0,0,1
4926,2022-02-14 22:09:00,1900-01-01 22:09:00,hispanic/latino(a),1_Moving violation,No,15.0,1400 butterfield,17:48:34,18:16:07,1069.0,1096.0,1329.0,-233.0,0,1
4930,2022-02-15 20:40:00,1900-01-01 20:40:00,white,,No,2.0,700 Bel Marin Keys Blvd ,17:49:39,18:17:09,1070.0,1097.0,1240.0,-143.0,1,1
4931,2022-02-15 20:40:00,1900-01-01 20:40:00,white,,No,2.0,700 Bel Marin Keys Blvd ,17:49:39,18:17:09,1070.0,1097.0,1240.0,-143.0,1,1
4932,2022-02-15 22:50:00,1900-01-01 22:50:00,hispanic/latino(a),2_Equipment violation,No,2.0,400 Alameda Del Prado ,17:49:39,18:17:09,1070.0,1097.0,1370.0,-273.0,0,1
4933,2022-02-15 22:07:00,1900-01-01 22:07:00,hispanic/latino(a),2_Equipment violation,No,2.0,Freitas Parkway at Northgate Dr,17:49:39,18:17:09,1070.0,1097.0,1327.0,-230.0,0,1
4934,2022-02-15 21:21:00,1900-01-01 21:21:00,hispanic/latino(a),2_Equipment violation,No,2.0,200 N San Pedro Rd,17:49:39,18:17:09,1070.0,1097.0,1281.0,-184.0,0,1
4948,2022-02-16 15:05:00,1900-01-01 15:05:00,white,,Yes,17.0,Sir Francis drake blvd/laurel grove,17:50:44,18:18:11,1071.0,1098.0,905.0,193.0,0,0
4951,2022-02-16 19:46:00,1900-01-01 19:46:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,5.0,101s/central San rafael,17:50:44,18:18:11,1071.0,1098.0,1186.0,-88.0,1,1
4952,2022-02-16 20:11:00,1900-01-01 20:11:00,hispanic/latino(a),1_Moving violation,No,5.0,101n/freitas,17:50:44,18:18:11,1071.0,1098.0,1211.0,-113.0,1,1
4953,2022-02-16 22:27:00,1900-01-01 22:27:00,black/african american,2_Equipment violation,No,9.0,SB 101. @ Rodeo,17:50:44,18:18:11,1071.0,1098.0,1347.0,-249.0,0,1
4954,2022-02-16 22:43:00,1900-01-01 22:43:00,hispanic/latino(a),1_Moving violation,No,7.0,Point Reyes Petaluma nicasio valley,17:50:44,18:18:11,1071.0,1098.0,1363.0,-265.0,0,1
4955,2022-02-16 22:49:00,1900-01-01 22:49:00,white,2_Equipment violation,No,,East sir Francis drake at larkspur landing circle ,17:50:44,18:18:11,1071.0,1098.0,1369.0,-271.0,0,1
4956,2022-02-16 22:48:00,1900-01-01 22:48:00,white,"3_Non-moving violation, including registration",Yes,2.0,1 Tiburon Blvd,17:50:44,18:18:11,1071.0,1098.0,1368.0,-270.0,0,1
4957,2022-02-16 22:57:00,1900-01-01 22:57:00,hispanic/latino(a),2_Equipment violation,No,4.0,Eb hwy 37 / marsh drive,17:50:44,18:18:11,1071.0,1098.0,1377.0,-279.0,0,1
4963,2022-02-16 22:35:00,1900-01-01 22:35:00,hispanic/latino(a),1_Moving violation,No,5.0,101n/nave,17:50:44,18:18:11,1071.0,1098.0,1355.0,-257.0,0,1
4966,2022-02-16 18:18:00,1900-01-01 18:18:00,white,1_Moving violation,No,17.0,00uthbound Highway 101/Lucas Valley Road,17:50:44,18:18:11,1071.0,1098.0,1098.0,0.0,1,1
4967,2022-02-17 15:25:00,1900-01-01 15:25:00,hispanic/latino(a),2_Equipment violation,No,2.0,100 Los Ranchitos Road,17:51:49,18:19:13,1072.0,1099.0,925.0,174.0,0,0
4968,2022-02-17 16:27:00,1900-01-01 16:27:00,black/african american,2_Equipment violation,No,2.0,100 Civic Center Drive,17:51:49,18:19:13,1072.0,1099.0,987.0,112.0,0,0
4969,2022-02-17 17:17:00,1900-01-01 17:17:00,white,1_Moving violation,No,17.0,880 college ave,17:51:49,18:19:13,1072.0,1099.0,1037.0,62.0,0,0
4970,2022-02-17 19:03:00,1900-01-01 19:03:00,hispanic/latino(a),,Yes,0.0,5 Hathaway Dr,17:51:49,18:19:13,1072.0,1099.0,1143.0,-44.0,1,1
4971,2022-02-17 22:15:00,1900-01-01 22:15:00,hispanic/latino(a),1_Moving violation,No,3.0,Hwy 101/ Hwy 131,17:51:49,18:19:13,1072.0,1099.0,1335.0,-236.0,0,1
4972,2022-02-17 22:25:00,1900-01-01 22:25:00,white,2_Equipment violation,No,3.0,Hwy 131/ Redwood Highway Frontage ,17:51:49,18:19:13,1072.0,1099.0,1345.0,-246.0,0,1
4973,2022-02-17 23:04:00,1900-01-01 23:04:00,asian,2_Equipment violation,No,1.0,Sir Francis Drake and Westgate,17:51:49,18:19:13,1072.0,1099.0,1384.0,-285.0,0,1
4974,2022-02-17 23:33:00,1900-01-01 23:33:00,black/african american,"3_Non-moving violation, including registration",No,1.0,1300 Ander00n Dr ,17:51:49,18:19:13,1072.0,1099.0,1413.0,-314.0,0,1
4976,2022-02-17 21:15:00,1900-01-01 21:15:00,hispanic/latino(a),2_Equipment violation,No,5.0,101s/Freitas ,17:51:49,18:19:13,1072.0,1099.0,1275.0,-176.0,0,1
4978,2022-02-10 21:32:00,1900-01-01 21:32:00,middle eastern or south asian,2_Equipment violation,No,2.0,1 Tiburon Blvd,17:44:09,18:11:55,1064.0,1092.0,1292.0,-200.0,0,1
4980,2022-02-18 20:22:00,1900-01-01 20:22:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,5.0,N San Pedro/Civic Center Drive,17:52:54,18:20:15,1073.0,1100.0,1222.0,-122.0,1,1
4981,2022-02-18 21:24:00,1900-01-01 21:24:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,5.0,101s/n San Pedro ,17:52:54,18:20:15,1073.0,1100.0,1284.0,-184.0,0,1
4982,2022-02-18 21:39:00,1900-01-01 21:39:00,asian,2_Equipment violation,No,5.0,101s/central San rafael,17:52:54,18:20:15,1073.0,1100.0,1299.0,-199.0,0,1
4983,2022-02-18 20:50:00,1900-01-01 20:50:00,hispanic/latino(a),2_Equipment violation,No,4.0,NB hwy 101 / nave dr,17:52:54,18:20:15,1073.0,1100.0,1250.0,-150.0,1,1
4984,2022-02-18 22:59:00,1900-01-01 22:59:00,white,"3_Non-moving violation, including registration",No,5.0,101n/rowland,17:52:54,18:20:15,1073.0,1100.0,1379.0,-279.0,0,1
4992,2022-02-18 23:03:00,1900-01-01 23:03:00,black/african american,1_Moving violation,No,2.0,US 101 N / Paradise Dr,17:52:54,18:20:15,1073.0,1100.0,1383.0,-283.0,0,1
4999,2022-02-19 21:53:00,1900-01-01 21:53:00,white,1_Moving violation,No,9.0,Cole @ Drake,17:53:58,18:21:17,1074.0,1101.0,1313.0,-212.0,0,1
5000,2022-02-19 21:33:00,1900-01-01 21:33:00,white,2_Equipment violation,No,4.0,Sb hwy 101 / Miller creek,17:53:58,18:21:17,1074.0,1101.0,1293.0,-192.0,0,1
5005,2022-02-20 19:51:00,1900-01-01 19:51:00,black/african american,,No,0.0,100 Donahue Street,17:55:02,18:22:18,1075.0,1102.0,1191.0,-89.0,1,1
5006,2022-02-20 15:44:00,1900-01-01 15:44:00,white,1_Moving violation,No,0.0,800 Redwood Highway Frontage Road,17:55:02,18:22:18,1075.0,1102.0,944.0,158.0,0,0
5009,2022-02-21 17:01:00,1900-01-01 17:01:00,black/african american,,Yes,15.0,Railroad Ave/Car00n Rd,17:56:06,18:23:19,1076.0,1103.0,1021.0,82.0,0,0
5010,2022-02-21 17:00:00,1900-01-01 17:00:00,black/african american,,Yes,15.0,Central Ave/San Geronimo Valley ,17:56:06,18:23:19,1076.0,1103.0,1020.0,83.0,0,0
5012,2022-02-21 15:01:00,1900-01-01 15:01:00,white,2_Equipment violation,No,6.0,Shoreline Hwy @ Mesa Rd,17:56:06,18:23:19,1076.0,1103.0,901.0,202.0,0,0
5014,2022-02-22 20:05:00,1900-01-01 20:05:00,white,1_Moving violation,No,7.0,1000 Nicasio Valley Rd,17:57:09,18:24:20,1077.0,1104.0,1205.0,-101.0,1,1
5015,2022-02-22 20:10:00,1900-01-01 20:10:00,white,1_Moving violation,No,1.0,Shoreline Highway / Gib00n Avenue ,17:57:09,18:24:20,1077.0,1104.0,1210.0,-106.0,1,1
5016,2022-02-22 23:20:00,1900-01-01 23:20:00,asian,2_Equipment violation,No,2.0,Eb 37 @ Harbor ,17:57:09,18:24:20,1077.0,1104.0,1400.0,-296.0,0,1
5017,2022-02-22 21:03:00,1900-01-01 21:03:00,white,2_Equipment violation,No,1.0,Tiburon Blvd at E blithedale ,17:57:09,18:24:20,1077.0,1104.0,1263.0,-159.0,1,1
5018,2022-02-22 21:40:00,1900-01-01 21:40:00,white,2_Equipment violation,No,1.0,Seminary Dr at Ricardo Dr,17:57:09,18:24:20,1077.0,1104.0,1300.0,-196.0,0,1
5020,2022-02-22 21:56:00,1900-01-01 21:56:00,black/african american,"3_Non-moving violation, including registration",No,1.0,Bridge Boulevard / Bridgeway ,17:57:09,18:24:20,1077.0,1104.0,1316.0,-212.0,0,1
5026,2022-02-23 21:55:00,1900-01-01 21:55:00,hispanic/latino(a),2_Equipment violation,No,2.0,100 Miller Creek Rd,17:58:12,18:25:21,1078.0,1105.0,1315.0,-210.0,0,1
5027,2022-02-23 21:09:00,1900-01-01 21:09:00,hispanic/latino(a),1_Moving violation,No,0.0,Smith Ranch Road/ Deer Valley ,17:58:12,18:25:21,1078.0,1105.0,1269.0,-164.0,1,1
5028,2022-02-23 22:19:00,1900-01-01 22:19:00,hispanic/latino(a),2_Equipment violation,No,2.0,700 Bel Marin Keys Blvd ,17:58:12,18:25:21,1078.0,1105.0,1339.0,-234.0,0,1
5029,2022-02-23 21:19:00,1900-01-01 21:19:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,1.0,E. Sir Francis Drake and Larkspur Landing,17:58:12,18:25:21,1078.0,1105.0,1279.0,-174.0,0,1
5030,2022-02-23 21:09:00,1900-01-01 21:09:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,1.0,E. Sir Francis Drake and Ander00n ,17:58:12,18:25:21,1078.0,1105.0,1269.0,-164.0,1,1
5031,2022-02-23 23:15:00,1900-01-01 23:15:00,hispanic/latino(a),2_Equipment violation,No,0.0,E Sir Francis Drake/ Drakes cove,17:58:12,18:25:21,1078.0,1105.0,1395.0,-290.0,0,1
5032,2022-02-23 22:45:00,1900-01-01 22:45:00,hispanic/latino(a),2_Equipment violation,No,0.0,SFD/ Ander00n,17:58:12,18:25:21,1078.0,1105.0,1365.0,-260.0,0,1
5033,2022-02-23 22:30:00,1900-01-01 22:30:00,hispanic/latino(a),2_Equipment violation,No,0.0,E Sir Francis Drake/ Larkspur landing cir,17:58:12,18:25:21,1078.0,1105.0,1350.0,-245.0,0,1
5034,2022-02-20 22:30:00,1900-01-01 22:30:00,black/african american,,No,0.0,800 Redwood Hwy Frontage,17:55:02,18:22:18,1075.0,1102.0,1350.0,-248.0,0,1
5035,2022-02-23 22:15:00,1900-01-01 22:15:00,white,"3_Non-moving violation, including registration",No,1.0,Seminary Drive / Gilbert Drive,17:58:12,18:25:21,1078.0,1105.0,1335.0,-230.0,0,1
5038,2022-02-23 22:28:00,1900-01-01 22:28:00,hispanic/latino(a),2_Equipment violation,No,1.0,800 Redwood Hwy,17:58:12,18:25:21,1078.0,1105.0,1348.0,-243.0,0,1
5039,2022-01-28 16:25:00,1900-01-01 16:25:00,white,"3_Non-moving violation, including registration",No,,Bridge avenue at bridgeway,17:29:31,17:58:04,1050.0,1078.0,985.0,93.0,0,0
